id,cp,estado,municipio,localidad,estimlo_ft,time_zone
613,20611,AGU,,,0,America/Mexico_City
614,20612,AGU,9,,0,America/Mexico_City
615,20613,AGU,9,,0,America/Mexico_City
616,20614,AGU,9,,0,America/Mexico_City
617,20615,AGU,9,,0,America/Mexico_City
618,20616,AGU,9,,0,America/Mexico_City
619,20617,AGU,,,0,America/Mexico_City
620,20618,AGU,,,0,America/Mexico_City
621,20619,AGU,,,0,America/Mexico_City
622,20620,AGU,9,,0,America/Mexico_City
623,20621,AGU,,,0,America/Mexico_City
624,20622,AGU,9,,0,America/Mexico_City
625,20623,AGU,,,0,America/Mexico_City
626,20624,AGU,,,0,America/Mexico_City
627,20625,AGU,,,0,America/Mexico_City
628,20626,AGU,,,0,America/Mexico_City
629,20627,AGU,,,0,America/Mexico_City
630,20628,AGU,,,0,America/Mexico_City
631,20629,AGU,,,0,America/Mexico_City
632,20630,AGU,,,0,America/Mexico_City
633,20631,AGU,,,0,America/Mexico_City
634,20632,AGU,,,0,America/Mexico_City
635,20633,AGU,,,0,America/Mexico_City
636,20634,AGU,9,,0,America/Mexico_City
637,20635,AGU,,,0,America/Mexico_City
638,20636,AGU,,,0,America/Mexico_City
639,20637,AGU,9,,0,America/Mexico_City
640,20638,AGU,,,0,America/Mexico_City
641,20639,AGU,,,0,America/Mexico_City
642,20641,AGU,,,0,America/Mexico_City
643,20642,AGU,,,0,America/Mexico_City
644,20643,AGU,,,0,America/Mexico_City
645,20644,AGU,,,0,America/Mexico_City
646,20645,AGU,9,,0,America/Mexico_City
647,20646,AGU,,,0,America/Mexico_City
648,20647,AGU,,,0,America/Mexico_City
649,20648,AGU,,,0,America/Mexico_City
650,20649,AGU,,,0,America/Mexico_City
651,20650,AGU,9,,0,America/Mexico_City
652,20651,AGU,,,0,America/Mexico_City
653,20652,AGU,,,0,America/Mexico_City
654,20653,AGU,,,0,America/Mexico_City
655,20654,AGU,9,,0,America/Mexico_City
656,20655,AGU,,,0,America/Mexico_City
657,20656,AGU,9,,0,America/Mexico_City
658,20657,AGU,9,,0,America/Mexico_City
659,20658,AGU,9,,0,America/Mexico_City
660,20659,AGU,9,,0,America/Mexico_City
661,20660,AGU,,,0,America/Mexico_City
662,20661,AGU,,,0,America/Mexico_City
663,20662,AGU,,,0,America/Mexico_City
664,20663,AGU,6,,0,America/Mexico_City
665,20664,AGU,6,,0,America/Mexico_City
666,20665,AGU,6,,0,America/Mexico_City
667,20666,AGU,6,,0,America/Mexico_City
668,20667,AGU,6,,0,America/Mexico_City
669,20668,AGU,6,,0,America/Mexico_City
670,20669,AGU,,,0,America/Mexico_City
671,20670,AGU,6,5,0,America/Mexico_City
672,20671,AGU,,,0,America/Mexico_City
673,20672,AGU,,,0,America/Mexico_City
674,20673,AGU,6,5,0,America/Mexico_City
675,20674,AGU,6,5,0,America/Mexico_City
676,20675,AGU,6,5,0,America/Mexico_City
677,20676,AGU,6,5,0,America/Mexico_City
678,20677,AGU,6,5,0,America/Mexico_City
679,20678,AGU,6,5,0,America/Mexico_City
680,20679,AGU,,,0,America/Mexico_City
681,20680,AGU,6,,0,America/Mexico_City
682,20681,AGU,,,0,America/Mexico_City
683,20682,AGU,,,0,America/Mexico_City
684,20683,AGU,6,,0,America/Mexico_City
685,20684,AGU,6,,0,America/Mexico_City
686,20685,AGU,,,0,America/Mexico_City
687,20686,AGU,6,,0,America/Mexico_City
688,20687,AGU,6,,0,America/Mexico_City
689,20688,AGU,,,0,America/Mexico_City
690,20689,AGU,,,0,America/Mexico_City
691,20690,AGU,,,0,America/Mexico_City
692,20691,AGU,,,0,America/Mexico_City
693,20692,AGU,,,0,America/Mexico_City
694,20693,AGU,,,0,America/Mexico_City
695,20694,AGU,,,0,America/Mexico_City
696,20695,AGU,,,0,America/Mexico_City
697,20696,AGU,,,0,America/Mexico_City
698,20697,AGU,,,0,America/Mexico_City
699,20698,AGU,,,0,America/Mexico_City
700,20699,AGU,,,0,America/Mexico_City
701,20700,AGU,2,,0,America/Mexico_City
702,20701,AGU,,,0,America/Mexico_City
703,20702,AGU,,,0,America/Mexico_City
704,20703,AGU,,,0,America/Mexico_City
705,20704,AGU,2,,0,America/Mexico_City
706,20705,AGU,2,,0,America/Mexico_City
707,20706,AGU,,,0,America/Mexico_City
708,20707,AGU,,,0,America/Mexico_City
709,20708,AGU,2,,0,America/Mexico_City
710,20709,AGU,2,,0,America/Mexico_City
711,20710,AGU,2,7,0,America/Mexico_City
712,20711,AGU,,,0,America/Mexico_City
713,20712,AGU,2,7,0,America/Mexico_City
714,20713,AGU,2,7,0,America/Mexico_City
715,20714,AGU,2,7,0,America/Mexico_City
716,20715,AGU,2,7,0,America/Mexico_City
717,20716,AGU,2,7,0,America/Mexico_City
718,20717,AGU,2,7,0,America/Mexico_City
719,20718,AGU,,,0,America/Mexico_City
720,20719,AGU,,,0,America/Mexico_City
721,20720,AGU,2,,0,America/Mexico_City
722,20721,AGU,2,,0,America/Mexico_City
723,20722,AGU,2,,0,America/Mexico_City
724,20723,AGU,2,,0,America/Mexico_City
725,20724,AGU,2,,0,America/Mexico_City
726,20725,AGU,,,0,America/Mexico_City
727,20726,AGU,,,0,America/Mexico_City
728,20727,AGU,2,,0,America/Mexico_City
729,20728,AGU,2,,0,America/Mexico_City
730,20729,AGU,2,,0,America/Mexico_City
731,20730,AGU,2,,0,America/Mexico_City
732,20731,AGU,,,0,America/Mexico_City
733,20732,AGU,2,,0,America/Mexico_City
734,20733,AGU,,,0,America/Mexico_City
735,20734,AGU,2,,0,America/Mexico_City
736,20735,AGU,,,0,America/Mexico_City
737,20736,AGU,2,,0,America/Mexico_City
738,20737,AGU,,,0,America/Mexico_City
739,20738,AGU,2,,0,America/Mexico_City
740,20739,AGU,2,,0,America/Mexico_City
741,20740,AGU,2,,0,America/Mexico_City
742,20741,AGU,2,,0,America/Mexico_City
743,20742,AGU,2,,0,America/Mexico_City
744,20743,AGU,,,0,America/Mexico_City
745,20744,AGU,2,,0,America/Mexico_City
746,20745,AGU,,,0,America/Mexico_City
747,20746,AGU,2,,0,America/Mexico_City
748,20747,AGU,,,0,America/Mexico_City
749,20748,AGU,2,,0,America/Mexico_City
750,20749,AGU,2,,0,America/Mexico_City
751,20750,AGU,2,,0,America/Mexico_City
752,20751,AGU,,,0,America/Mexico_City
753,20752,AGU,,,0,America/Mexico_City
754,20753,AGU,,,0,America/Mexico_City
755,20754,AGU,,,0,America/Mexico_City
756,20755,AGU,,,0,America/Mexico_City
757,20756,AGU,,,0,America/Mexico_City
758,20757,AGU,,,0,America/Mexico_City
759,20758,AGU,,,0,America/Mexico_City
760,20759,AGU,,,0,America/Mexico_City
761,20760,AGU,2,,0,America/Mexico_City
762,20761,AGU,,,0,America/Mexico_City
763,20762,AGU,,,0,America/Mexico_City
764,20763,AGU,,,0,America/Mexico_City
765,20764,AGU,,,0,America/Mexico_City
766,20765,AGU,2,,0,America/Mexico_City
767,20766,AGU,,,0,America/Mexico_City
768,20767,AGU,,,0,America/Mexico_City
769,20768,AGU,2,,0,America/Mexico_City
770,20769,AGU,,,0,America/Mexico_City
771,20770,AGU,2,,0,America/Mexico_City
772,20771,AGU,2,,0,America/Mexico_City
773,20772,AGU,,,0,America/Mexico_City
774,20773,AGU,2,,0,America/Mexico_City
775,20774,AGU,,,0,America/Mexico_City
776,20775,AGU,2,,0,America/Mexico_City
777,20776,AGU,,,0,America/Mexico_City
778,20777,AGU,2,,0,America/Mexico_City
779,20778,AGU,,,0,America/Mexico_City
780,20779,AGU,2,,0,America/Mexico_City
781,20780,AGU,2,,0,America/Mexico_City
782,20781,AGU,,,0,America/Mexico_City
783,20782,AGU,2,,0,America/Mexico_City
784,20783,AGU,,,0,America/Mexico_City
785,20784,AGU,,,0,America/Mexico_City
786,20785,AGU,2,,0,America/Mexico_City
787,20786,AGU,,,0,America/Mexico_City
788,20787,AGU,,,0,America/Mexico_City
789,20788,AGU,,,0,America/Mexico_City
790,20789,AGU,,,0,America/Mexico_City
791,20790,AGU,2,,0,America/Mexico_City
792,20791,AGU,,,0,America/Mexico_City
793,20792,AGU,2,,0,America/Mexico_City
794,20793,AGU,,,0,America/Mexico_City
795,20794,AGU,2,,0,America/Mexico_City
796,20795,AGU,2,,0,America/Mexico_City
797,20796,AGU,2,,0,America/Mexico_City
798,20797,AGU,2,,0,America/Mexico_City
799,20798,AGU,,,0,America/Mexico_City
800,20799,AGU,2,,0,America/Mexico_City
801,20800,AGU,3,2,0,America/Mexico_City
802,20801,AGU,,,0,America/Mexico_City
803,20802,AGU,3,2,0,America/Mexico_City
804,20803,AGU,3,2,0,America/Mexico_City
805,20804,AGU,3,2,0,America/Mexico_City
806,20805,AGU,3,2,0,America/Mexico_City
807,20806,AGU,,,0,America/Mexico_City
808,20807,AGU,,,0,America/Mexico_City
809,20808,AGU,,,0,America/Mexico_City
810,20809,AGU,,,0,America/Mexico_City
811,20810,AGU,3,,0,America/Mexico_City
812,20811,AGU,,,0,America/Mexico_City
813,20812,AGU,,,0,America/Mexico_City
814,20813,AGU,,,0,America/Mexico_City
815,20814,AGU,3,,0,America/Mexico_City
816,20815,AGU,,,0,America/Mexico_City
817,20816,AGU,3,,0,America/Mexico_City
818,20817,AGU,,,0,America/Mexico_City
819,20818,AGU,,,0,America/Mexico_City
820,20819,AGU,,,0,America/Mexico_City
821,20820,AGU,3,,0,America/Mexico_City
822,20821,AGU,,,0,America/Mexico_City
823,20822,AGU,,,0,America/Mexico_City
824,20823,AGU,,,0,America/Mexico_City
825,20824,AGU,3,,0,America/Mexico_City
826,20825,AGU,,,0,America/Mexico_City
827,20826,AGU,,,0,America/Mexico_City
828,20827,AGU,,,0,America/Mexico_City
829,20828,AGU,,,0,America/Mexico_City
830,20829,AGU,,,0,America/Mexico_City
831,20830,AGU,3,,0,America/Mexico_City
832,20831,AGU,,,0,America/Mexico_City
833,20832,AGU,3,,0,America/Mexico_City
834,20833,AGU,,,0,America/Mexico_City
835,20834,AGU,3,,0,America/Mexico_City
836,20835,AGU,,,0,America/Mexico_City
837,20836,AGU,,,0,America/Mexico_City
838,20837,AGU,,,0,America/Mexico_City
839,20838,AGU,,,0,America/Mexico_City
840,20839,AGU,,,0,America/Mexico_City
841,20840,AGU,3,,0,America/Mexico_City
842,20841,AGU,,,0,America/Mexico_City
843,20842,AGU,3,,0,America/Mexico_City
844,20843,AGU,,,0,America/Mexico_City
845,20844,AGU,3,,0,America/Mexico_City
846,20845,AGU,,,0,America/Mexico_City
847,20846,AGU,,,0,America/Mexico_City
848,20847,AGU,,,0,America/Mexico_City
849,20848,AGU,,,0,America/Mexico_City
850,20849,AGU,,,0,America/Mexico_City
851,20850,AGU,3,,0,America/Mexico_City
852,20851,AGU,,,0,America/Mexico_City
853,20852,AGU,3,,0,America/Mexico_City
854,20853,AGU,,,0,America/Mexico_City
855,20854,AGU,3,,0,America/Mexico_City
856,20855,AGU,,,0,America/Mexico_City
857,20856,AGU,3,,0,America/Mexico_City
858,20857,AGU,,,0,America/Mexico_City
859,20858,AGU,,,0,America/Mexico_City
860,20859,AGU,,,0,America/Mexico_City
861,20860,AGU,3,,0,America/Mexico_City
862,20861,AGU,,,0,America/Mexico_City
863,20862,AGU,3,,0,America/Mexico_City
864,20863,AGU,,,0,America/Mexico_City
865,20864,AGU,3,,0,America/Mexico_City
866,20865,AGU,,,0,America/Mexico_City
867,20866,AGU,,,0,America/Mexico_City
868,20867,AGU,,,0,America/Mexico_City
869,20868,AGU,,,0,America/Mexico_City
870,20869,AGU,,,0,America/Mexico_City
871,20870,AGU,3,,0,America/Mexico_City
872,20871,AGU,,,0,America/Mexico_City
873,20872,AGU,3,,0,America/Mexico_City
874,20873,AGU,,,0,America/Mexico_City
875,20874,AGU,3,,0,America/Mexico_City
876,20875,AGU,,,0,America/Mexico_City
877,20876,AGU,,,0,America/Mexico_City
878,20877,AGU,,,0,America/Mexico_City
879,20878,AGU,,,0,America/Mexico_City
880,20879,AGU,,,0,America/Mexico_City
881,20880,AGU,3,,0,America/Mexico_City
882,20881,AGU,,,0,America/Mexico_City
883,20882,AGU,3,,0,America/Mexico_City
884,20883,AGU,,,0,America/Mexico_City
885,20884,AGU,3,,0,America/Mexico_City
886,20885,AGU,,,0,America/Mexico_City
887,20886,AGU,,,0,America/Mexico_City
888,20887,AGU,,,0,America/Mexico_City
889,20888,AGU,,,0,America/Mexico_City
890,20889,AGU,,,0,America/Mexico_City
891,20890,AGU,3,,0,America/Mexico_City
892,20891,AGU,,,0,America/Mexico_City
893,20892,AGU,3,,0,America/Mexico_City
894,20893,AGU,,,0,America/Mexico_City
895,20894,AGU,,,0,America/Mexico_City
896,20895,AGU,,,0,America/Mexico_City
897,20896,AGU,,,0,America/Mexico_City
898,20897,AGU,,,0,America/Mexico_City
899,20898,AGU,,,0,America/Mexico_City
900,20899,AGU,,,0,America/Mexico_City
901,20900,AGU,5,,0,America/Mexico_City
902,20901,AGU,5,,0,America/Mexico_City
903,20902,AGU,5,,0,America/Mexico_City
904,20903,AGU,5,,0,America/Mexico_City
905,20904,AGU,5,,0,America/Mexico_City
906,20905,AGU,5,,0,America/Mexico_City
907,20906,AGU,,,0,America/Mexico_City
908,20907,AGU,5,,0,America/Mexico_City
909,20908,AGU,5,,0,America/Mexico_City
910,20909,AGU,5,,0,America/Mexico_City
911,20910,AGU,5,,0,America/Mexico_City
912,20911,AGU,,,0,America/Mexico_City
913,20912,AGU,,,0,America/Mexico_City
914,20913,AGU,5,,0,America/Mexico_City
915,20914,AGU,5,,0,America/Mexico_City
916,20915,AGU,,,0,America/Mexico_City
917,20916,AGU,5,,0,America/Mexico_City
918,20917,AGU,5,,0,America/Mexico_City
919,20918,AGU,,,0,America/Mexico_City
920,20919,AGU,,,0,America/Mexico_City
921,20920,AGU,5,4,0,America/Mexico_City
922,20921,AGU,,,0,America/Mexico_City
923,20922,AGU,5,4,0,America/Mexico_City
924,20923,AGU,5,4,0,America/Mexico_City
925,20924,AGU,5,4,0,America/Mexico_City
926,20925,AGU,5,4,0,America/Mexico_City
927,20926,AGU,5,,0,America/Mexico_City
928,20927,AGU,5,4,0,America/Mexico_City
929,20928,AGU,5,4,0,America/Mexico_City
930,20929,AGU,,,0,America/Mexico_City
931,20930,AGU,,,0,America/Mexico_City
932,20931,AGU,,,0,America/Mexico_City
933,20932,AGU,,,0,America/Mexico_City
934,20933,AGU,5,,0,America/Mexico_City
935,20934,AGU,5,,0,America/Mexico_City
936,20935,AGU,,,0,America/Mexico_City
937,20936,AGU,,,0,America/Mexico_City
938,20937,AGU,,,0,America/Mexico_City
939,20938,AGU,,,0,America/Mexico_City
940,20939,AGU,,,0,America/Mexico_City
941,20940,AGU,,,0,America/Mexico_City
942,20941,AGU,,,0,America/Mexico_City
943,20942,AGU,,,0,America/Mexico_City
944,20943,AGU,5,,0,America/Mexico_City
945,20944,AGU,,,0,America/Mexico_City
946,20945,AGU,5,,0,America/Mexico_City
947,20946,AGU,,,0,America/Mexico_City
948,20947,AGU,5,,0,America/Mexico_City
949,20948,AGU,,,0,America/Mexico_City
950,20949,AGU,,,0,America/Mexico_City
951,20950,AGU,,,0,America/Mexico_City
952,20951,AGU,,,0,America/Mexico_City
953,20952,AGU,,,0,America/Mexico_City
954,20953,AGU,5,,0,America/Mexico_City
955,20954,AGU,,,0,America/Mexico_City
956,20955,AGU,5,,0,America/Mexico_City
957,20956,AGU,5,,0,America/Mexico_City
958,20957,AGU,5,,0,America/Mexico_City
959,20958,AGU,,,0,America/Mexico_City
960,20959,AGU,,,0,America/Mexico_City
961,20960,AGU,,,0,America/Mexico_City
962,20961,AGU,,,0,America/Mexico_City
963,20962,AGU,,,0,America/Mexico_City
964,20963,AGU,,,0,America/Mexico_City
965,20964,AGU,5,,0,America/Mexico_City
966,20965,AGU,,,0,America/Mexico_City
967,20966,AGU,,,0,America/Mexico_City
968,20967,AGU,,,0,America/Mexico_City
969,20968,AGU,,,0,America/Mexico_City
970,20969,AGU,,,0,America/Mexico_City
971,20970,AGU,5,,0,America/Mexico_City
972,20971,AGU,,,0,America/Mexico_City
973,20972,AGU,,,0,America/Mexico_City
974,20973,AGU,,,0,America/Mexico_City
975,20974,AGU,5,,0,America/Mexico_City
976,20975,AGU,,,0,America/Mexico_City
977,20976,AGU,,,0,America/Mexico_City
978,20977,AGU,,,0,America/Mexico_City
979,20978,AGU,,,0,America/Mexico_City
980,20979,AGU,,,0,America/Mexico_City
981,20980,AGU,,,0,America/Mexico_City
982,20981,AGU,,,0,America/Mexico_City
983,20982,AGU,,,0,America/Mexico_City
984,20983,AGU,5,,0,America/Mexico_City
985,20984,AGU,5,,0,America/Mexico_City
986,20985,AGU,,,0,America/Mexico_City
987,20986,AGU,5,,0,America/Mexico_City
988,20987,AGU,,,0,America/Mexico_City
989,20988,AGU,,,0,America/Mexico_City
990,20989,AGU,,,0,America/Mexico_City
991,20990,AGU,5,,0,America/Mexico_City
992,20991,AGU,,,0,America/Mexico_City
993,20992,AGU,,,0,America/Mexico_City
994,20993,AGU,,,0,America/Mexico_City
995,20994,AGU,5,,0,America/Mexico_City
996,20995,AGU,5,,0,America/Mexico_City
997,20996,AGU,5,,0,America/Mexico_City
998,20997,AGU,5,,0,America/Mexico_City
999,20998,AGU,,,0,America/Mexico_City
1000,20999,AGU,,,0,America/Mexico_City
1001,00000,BCN,0,0,0,America/Tijuana
1002,21000,BCN,2,2,1,America/Tijuana
1003,21001,BCN,,,1,America/Tijuana
1004,21002,BCN,,,1,America/Tijuana
1005,21003,BCN,,,1,America/Tijuana
1006,21004,BCN,,,1,America/Tijuana
1007,21005,BCN,,,1,America/Tijuana
1008,21006,BCN,,,1,America/Tijuana
1009,21007,BCN,,,1,America/Tijuana
1010,21008,BCN,,,1,America/Tijuana
1011,21009,BCN,,,1,America/Tijuana
1012,21010,BCN,2,2,1,America/Tijuana
1013,21011,BCN,,,1,America/Tijuana
1014,21012,BCN,,,1,America/Tijuana
1015,21013,BCN,,,1,America/Tijuana
1016,21014,BCN,,,1,America/Tijuana
1017,21015,BCN,,,1,America/Tijuana
1018,21016,BCN,,,1,America/Tijuana
1019,21017,BCN,,,1,America/Tijuana
1020,21018,BCN,,,1,America/Tijuana
1021,21019,BCN,,,1,America/Tijuana
1022,21020,BCN,2,2,1,America/Tijuana
1023,21021,BCN,,,1,America/Tijuana
1024,21022,BCN,,,1,America/Tijuana
1025,21023,BCN,,,1,America/Tijuana
1026,21024,BCN,,,1,America/Tijuana
1027,21025,BCN,,,1,America/Tijuana
1028,21026,BCN,,,1,America/Tijuana
1029,21027,BCN,,,1,America/Tijuana
1030,21028,BCN,,,1,America/Tijuana
1031,21029,BCN,,,1,America/Tijuana
1032,21030,BCN,2,2,1,America/Tijuana
1033,21031,BCN,,,1,America/Tijuana
1034,21032,BCN,,,1,America/Tijuana
1035,21033,BCN,,,1,America/Tijuana
1036,21034,BCN,,,1,America/Tijuana
1037,21035,BCN,,,1,America/Tijuana
1038,21036,BCN,,,1,America/Tijuana
1039,21037,BCN,,,1,America/Tijuana
1040,21038,BCN,2,2,1,America/Tijuana
1041,21039,BCN,2,2,1,America/Tijuana
1042,21040,BCN,2,2,1,America/Tijuana
1043,21041,BCN,,,1,America/Tijuana
1044,21042,BCN,,,1,America/Tijuana
1045,21043,BCN,,,1,America/Tijuana
1046,21044,BCN,,,1,America/Tijuana
1047,21045,BCN,,,1,America/Tijuana
1048,21046,BCN,,,1,America/Tijuana
1049,21047,BCN,,,1,America/Tijuana
1050,21048,BCN,,,1,America/Tijuana
1051,21049,BCN,,,1,America/Tijuana
1052,21050,BCN,2,2,1,America/Tijuana
1053,21051,BCN,,,1,America/Tijuana
1054,21052,BCN,,,1,America/Tijuana
1055,21053,BCN,,,1,America/Tijuana
1056,21054,BCN,,,1,America/Tijuana
1057,21055,BCN,,,1,America/Tijuana
1058,21056,BCN,,,1,America/Tijuana
1059,21057,BCN,,,1,America/Tijuana
1060,21058,BCN,,,1,America/Tijuana
1061,21059,BCN,,,1,America/Tijuana
1062,21060,BCN,2,2,1,America/Tijuana
1063,21061,BCN,,,1,America/Tijuana
1064,21062,BCN,,,1,America/Tijuana
1065,21063,BCN,,,1,America/Tijuana
1066,21064,BCN,,,1,America/Tijuana
1067,21065,BCN,,,1,America/Tijuana
1068,21066,BCN,,,1,America/Tijuana
1069,21067,BCN,,,1,America/Tijuana
1070,21068,BCN,,,1,America/Tijuana
1071,21069,BCN,,,1,America/Tijuana
1072,21070,BCN,2,2,1,America/Tijuana
1073,21071,BCN,,,1,America/Tijuana
1074,21072,BCN,,,1,America/Tijuana
1075,21073,BCN,,,1,America/Tijuana
1076,21074,BCN,,,1,America/Tijuana
1077,21075,BCN,,,1,America/Tijuana
1078,21076,BCN,,,1,America/Tijuana
1079,21077,BCN,,,1,America/Tijuana
1080,21078,BCN,,,1,America/Tijuana
1081,21079,BCN,2,2,1,America/Tijuana
1082,21080,BCN,2,2,1,America/Tijuana
1083,21081,BCN,,,1,America/Tijuana
1084,21082,BCN,,,1,America/Tijuana
1085,21083,BCN,,,1,America/Tijuana
1086,21084,BCN,,,1,America/Tijuana
1087,21085,BCN,,,1,America/Tijuana
1088,21086,BCN,,,1,America/Tijuana
1089,21087,BCN,,,1,America/Tijuana
1090,21088,BCN,,,1,America/Tijuana
1091,21089,BCN,,,1,America/Tijuana
1092,21090,BCN,2,2,1,America/Tijuana
1093,21091,BCN,,,1,America/Tijuana
1094,21092,BCN,,,1,America/Tijuana
1095,21093,BCN,,,1,America/Tijuana
1096,21094,BCN,,,1,America/Tijuana
1097,21095,BCN,,,1,America/Tijuana
1098,21096,BCN,,,1,America/Tijuana
1099,21097,BCN,,,1,America/Tijuana
1100,21098,BCN,,,1,America/Tijuana
1101,21099,BCN,,,1,America/Tijuana
1102,21100,BCN,2,2,1,America/Tijuana
1103,21101,BCN,,,1,America/Tijuana
1104,21102,BCN,,,1,America/Tijuana
1105,21103,BCN,,,1,America/Tijuana
1106,21104,BCN,,,1,America/Tijuana
1107,21105,BCN,,,1,America/Tijuana
1108,21106,BCN,,,1,America/Tijuana
1109,21107,BCN,,,1,America/Tijuana
1110,21108,BCN,,,1,America/Tijuana
1111,21109,BCN,,,1,America/Tijuana
1112,21110,BCN,2,2,1,America/Tijuana
1113,21111,BCN,,,1,America/Tijuana
1114,21112,BCN,,,1,America/Tijuana
1115,21113,BCN,,,1,America/Tijuana
1116,21114,BCN,,,1,America/Tijuana
1117,21115,BCN,,,1,America/Tijuana
1118,21116,BCN,,,1,America/Tijuana
1119,21117,BCN,,,1,America/Tijuana
1120,21118,BCN,,,1,America/Tijuana
1121,21119,BCN,,,1,America/Tijuana
1122,21120,BCN,2,2,1,America/Tijuana
1123,21121,BCN,,,1,America/Tijuana
1124,21122,BCN,,,1,America/Tijuana
1125,21123,BCN,,,1,America/Tijuana
1126,21124,BCN,,,1,America/Tijuana
1127,21125,BCN,,,1,America/Tijuana
1128,21126,BCN,,,1,America/Tijuana
1129,21127,BCN,,,1,America/Tijuana
1130,21128,BCN,,,1,America/Tijuana
1131,21129,BCN,,,1,America/Tijuana
1132,21130,BCN,2,2,1,America/Tijuana
1133,21131,BCN,,,1,America/Tijuana
1134,21132,BCN,,,1,America/Tijuana
1135,21133,BCN,,,1,America/Tijuana
1136,21134,BCN,,,1,America/Tijuana
1137,21135,BCN,2,2,1,America/Tijuana
1138,21136,BCN,,,1,America/Tijuana
1139,21137,BCN,2,2,1,America/Tijuana
1140,21138,BCN,2,2,1,America/Tijuana
1141,21139,BCN,2,2,1,America/Tijuana
1142,21140,BCN,2,2,1,America/Tijuana
1143,21141,BCN,,,1,America/Tijuana
1144,21142,BCN,,,1,America/Tijuana
1145,21143,BCN,,,1,America/Tijuana
1146,21144,BCN,,,1,America/Tijuana
1147,21145,BCN,,,1,America/Tijuana
1148,21146,BCN,,,1,America/Tijuana
1149,21147,BCN,2,2,1,America/Tijuana
1150,21148,BCN,,,1,America/Tijuana
1151,21149,BCN,,,1,America/Tijuana
1152,21150,BCN,2,2,1,America/Tijuana
1153,21151,BCN,,,1,America/Tijuana
1154,21152,BCN,,,1,America/Tijuana
1155,21153,BCN,,,1,America/Tijuana
1156,21154,BCN,,,1,America/Tijuana
1157,21155,BCN,,,1,America/Tijuana
1158,21156,BCN,,,1,America/Tijuana
1159,21157,BCN,,,1,America/Tijuana
1160,21158,BCN,,,1,America/Tijuana
1161,21159,BCN,,,1,America/Tijuana
1162,21160,BCN,2,2,1,America/Tijuana
1163,21161,BCN,,,1,America/Tijuana
1164,21162,BCN,,,1,America/Tijuana
1165,21163,BCN,,,1,America/Tijuana
1166,21164,BCN,,,1,America/Tijuana
1167,21165,BCN,2,2,1,America/Tijuana
1168,21166,BCN,,,1,America/Tijuana
1169,21167,BCN,,,1,America/Tijuana
1170,21168,BCN,,,1,America/Tijuana
1171,21169,BCN,,,1,America/Tijuana
1172,21170,BCN,2,2,1,America/Tijuana
1173,21171,BCN,,,1,America/Tijuana
1174,21172,BCN,,,1,America/Tijuana
1175,21173,BCN,,,1,America/Tijuana
1176,21174,BCN,,,1,America/Tijuana
1177,21175,BCN,,,1,America/Tijuana
1178,21176,BCN,,,1,America/Tijuana
1179,21177,BCN,,,1,America/Tijuana
1180,21178,BCN,2,2,1,America/Tijuana
1181,21179,BCN,2,2,1,America/Tijuana
1182,21180,BCN,2,2,1,America/Tijuana
1183,21181,BCN,,,1,America/Tijuana
